zpid,streetAddress,zipcode,price,bathrooms,bedrooms,livingArea,homeType,lotAreaValue
47835681,631 NE Helicon Ln,34983,100000.0,2.0,3.0,1128.0,SINGLE_FAMILY,10000.0
103581100,1626 SE Harp Ln,34983,370000.0,2.0,3.0,1552.0,SINGLE_FAMILY,10018.0
103594909,758 NW Airoso Blvd,34983,82500.0,,,,SINGLE_FAMILY,10000.0
123618609,6134 NW Cullen Way,34983,360000.0,2.0,3.0,1920.0,SINGLE_FAMILY,5968.0
103575427,411 SW Doreen St,34983,90000.0,,,,LOT,10000.0
47820567,742 SE Chaloupe Ave,34983,83500.0,2.0,2.0,1180.0,SINGLE_FAMILY,0.2599862258953168
47822727,464 SE Asbury Ln,34983,235000.0,2.0,2.0,1194.0,SINGLE_FAMILY,10001.0
47835252,397 NW Kilpatrick Ave,34983,385000.0,2.0,3.0,1681.0,SINGLE_FAMILY,0.25
47853863,762 SE River Ln,34983,450000.0,2.0,3.0,2032.0,SINGLE_FAMILY,0.433
81385131,1161 SE Clifton Ln,34983,381000.0,2.0,4.0,1915.0,SINGLE_FAMILY,10000.0
81404522,6952 NW Daffodil Ln,34983,400000.0,3.0,4.0,1812.0,SINGLE_FAMILY,10000.0
188510515,662 NE Waters Edge Ln,34983,359000.0,0.0,3.0,1992.0,LOT,2178.0
47833885,338 SE Husted Ter,34983,320000.0,2.0,3.0,1195.0,SINGLE_FAMILY,10000.0
47845636,5577 NW Clark Ave,34983,357000.0,2.0,3.0,1478.0,SINGLE_FAMILY,0.25
82625671,506 NW Sagamore Ter,34983,360000.0,2.0,3.0,1813.0,SINGLE_FAMILY,10000.0
338682787,1159 SE Laika Ln,34983,366900.0,,,,LOT,10000.0
2062387369,662 NE Waters Edge Ln #3,34983,358995.0,3.0,3.0,1992.0,TOWNHOUSE,2178.0
47833881,380 SE Husted Ter,34983,309500.0,2.0,3.0,1948.0,SINGLE_FAMILY,0.46000918273645547
47834104,578 SE Oceanspray Ter,34983,485000.0,3.0,3.0,2000.0,SINGLE_FAMILY,0.3443526170798898
47834983,781 NW Avens St,34983,329000.0,2.0,3.0,1196.0,SINGLE_FAMILY,10018.8
47846849,5411 NW Milner Dr,34983,620000.0,2.0,3.0,2348.0,SINGLE_FAMILY,0.55
70409377,461 SW Dolores Ave,34983,340000.0,2.0,3.0,1205.0,SINGLE_FAMILY,10000.0
90164196,6191 NW Helmsdale Way,34983,319000.0,3.0,2.0,1759.0,TOWNHOUSE,2222.0
103545940,581 SW Fairview Ave,34983,390000.0,2.0,4.0,1874.0,SINGLE_FAMILY,0.0
103584975,671 SW Duval Ave,34983,88000.0,,,,SINGLE_FAMILY,10018.8
103607382,1430 SE Proctor Ln,34983,399000.0,2.0,4.0,1844.0,SINGLE_FAMILY,9519.0
308928413,6289 NW Regent St,34983,377000.0,2.0,4.0,1955.0,SINGLE_FAMILY,5968.0
47825683,1998 SE Crowberry Dr,34983,340000.0,2.0,2.0,1384.0,SINGLE_FAMILY,0.0
103576881,322 SW Lakehurst Dr,34983,475000.0,3.0,4.0,2236.0,SINGLE_FAMILY,0.0
103578587,483 SE Sunnydale Ln,34983,390900.0,2.0,4.0,2044.0,SINGLE_FAMILY,0.28999081726354453
103580045,442 SW Carmelite St,34983,65000.0,0.0,0.0,,LOT,10001.0
103587376,131 SW Carter Ave,34983,91000.0,,,,LOT,10000.0
47819457,479 SE Fallon Dr,34983,405000.0,2.0,3.0,2062.0,SINGLE_FAMILY,10000.0
47825397,733 SE Streamlet Ave,34983,600.0,2.0,2.0,1379.0,SINGLE_FAMILY,0.32998163452708906
47825437,661 SE Starfish Ave,34983,300000.0,2.0,3.0,1729.0,SINGLE_FAMILY,10000.0
47825787,1914 SE Doverbrook St,34983,350000.0,2.0,3.0,1766.0,SINGLE_FAMILY,10000.0
66204726,1156 SE Ladner St,34983,360000.0,2.0,4.0,1582.0,SINGLE_FAMILY,10000.0
103550256,469 SW Dolores Ave,34983,420000.0,2.0,4.0,1935.0,SINGLE_FAMILY,10000.0
103596359,125 NE Sagamore Ter,34983,175000.0,,,,LOT,10000.0
103600663,360 NE Surfside Ave,34983,140000.0,0.0,,,LOT,10000.0
47825756,2042 SE Esterbrook St,34983,358308.0,2.0,3.0,1344.0,SINGLE_FAMILY,10000.0
47834655,643 NW Grenada St,34983,340000.0,2.0,3.0,1681.0,SINGLE_FAMILY,10000.0
47847972,437 NE Armory Cir,34983,135000.0,2.0,2.0,916.0,SINGLE_FAMILY,8712.0
47848127,520 NE Solida Cir,34983,243000.0,2.0,2.0,1502.0,SINGLE_FAMILY,0.33000459136822774
66216667,811 NW Rutherford Ct,34983,345000.0,2.0,3.0,1473.0,SINGLE_FAMILY,6098.0
103581173,856 NW Archer Ave,34983,391900.0,,,,SINGLE_FAMILY,0.2599862258953168
326171501,437 NW Avens St,34983,449900.0,3.0,4.0,2117.0,SINGLE_FAMILY,10625.0
47821714,1398 SW Empire St,34983,349000.0,2.0,3.0,1440.0,SINGLE_FAMILY,10000.0
47846280,713 SW Ravenswood Ln,34983,280000.0,2.0,3.0,1939.0,SINGLE_FAMILY,10000.0
103539485,4491 NW Alsace Ave,34983,400900.0,2.0,3.0,1680.0,SINGLE_FAMILY,10625.0
2058951341,957 NW Bayshore Blvd #117,34983,424995.0,3.0,4.0,2127.0,SINGLE_FAMILY,10000.0
,,,,,,,,
47830996,111 SW Chapman Ave,34984,370000.0,2.0,3.0,1957.0,SINGLE_FAMILY,10000.0
70407545,241 SW Starfish Ave,34984,410000.0,2.0,4.0,1995.0,SINGLE_FAMILY,10000.0
103561765,126 SW Voltair Ter,34984,479000.0,3.0,4.0,2182.0,SINGLE_FAMILY,10000.0
103606365,113 SW Fairchild Ave,34984,115000.0,,,,LOT,10000.0
47831633,2562 SW Bayshore Blvd,34984,356000.0,2.0,3.0,1510.0,SINGLE_FAMILY,10019.0
47856926,2601 SE Erickson Dr,34984,359000.0,2.0,3.0,2041.0,SINGLE_FAMILY,0.46000918273645547
47857183,163 SE Osprey Rdg,34984,621000.0,2.0,4.0,3172.0,SINGLE_FAMILY,0.5298438934802571
103545344,401 SW Seaflower Ter,34984,475000.0,,,,SINGLE_FAMILY,0.3199954086317723
103611109,331 SW Thornhill Dr,34984,355900.0,2.0,3.0,1270.0,SINGLE_FAMILY,10000.0
47830338,2062 SE Floresta Dr,34984,416000.0,2.0,4.0,1930.0,SINGLE_FAMILY,10000.0
66206293,1986 SW Brisbane St,34984,302000.0,2.0,3.0,1214.0,SINGLE_FAMILY,10019.0
47841931,3110 SE Card Ter,34984,250000.0,2.0,3.0,1253.0,SINGLE_FAMILY,0.3600091827364555
81401499,343 SW Majestic Ter,34984,370000.0,3.0,5.0,2576.0,SINGLE_FAMILY,10000.0
308929678,447 SE Vallarta Dr,34984,525000.0,2.0,3.0,1972.0,SINGLE_FAMILY,9583.0
47857522,3353 SE East Snow Rd,34984,515000.0,2.0,3.0,1678.0,SINGLE_FAMILY,0.5199954086317723
98960995,2401 SE North Lookout Blvd,34984,1650000.0,6.0,7.0,4080.0,SINGLE_FAMILY,1.1600091827364554
2066647461,448 Mulberry Way,34984,475000.0,2.0,3.0,1695.0,SINGLE_FAMILY,6098.0
70417999,550 SE Penn Ave,34984,428000.0,2.0,4.0,2110.0,SINGLE_FAMILY,0.0
125976348,223 SE Courances Dr,34984,422800.0,2.0,3.0,2125.0,SINGLE_FAMILY,8276.0
98969043,117 SE San Fratello,34984,320000.0,,,,LOT,0.31000918273645545
103517954,2825 SE Pace Dr,34984,97500.0,,,,SINGLE_FAMILY,10000.0
47828000,414 SE Whitmore Dr,34984,369900.0,2.0,3.0,1711.0,SINGLE_FAMILY,10000.0
103593328,1612 SW Angelico Ln,34984,105000.0,0.0,,,LOT,10000.0
47842204,3304 SE West Snow Rd,34984,330000.0,2.0,3.0,2006.0,SINGLE_FAMILY,0.3
47827460,1705 SE Aires Ln,34984,290000.0,2.0,3.0,1786.0,SINGLE_FAMILY,10000.0
47828466,462 SW Seaflower Ter,34984,287500.0,1.0,2.0,840.0,SINGLE_FAMILY,10001.376
103576657,495 SE Nome Dr,34984,607300.0,,,,LOT,0.0
103594407,2261 SE Wald St,34984,99000.0,,,,LOT,10625.0
47828508,1625 SW Burlington St,34984,225000.0,2.0,3.0,1209.0,SINGLE_FAMILY,0.46000918273645547
47828566,1652 SW Angelico Ln,34984,269000.0,2.0,2.0,1000.0,SINGLE_FAMILY,10000.0
47831902,601 SE Crescent Ave,34984,350000.0,2.0,3.0,1308.0,SINGLE_FAMILY,0.33000459136822774
82632391,3505 SE Hyde Cir,34984,478000.0,3.0,3.0,2073.0,SINGLE_FAMILY,10454.0
103559182,349 SE Dalva Ave,34984,312000.0,,,,LOT,10000.0
47827407,108 SW Majestic Ter,34984,265000.0,2.0,2.0,1195.0,SINGLE_FAMILY,10000.0
47830750,441 SE Evans Ave,34984,382000.0,2.0,3.0,1422.0,SINGLE_FAMILY,10000.0
103582444,2117 SW Trenton Ln,34984,415000.0,2.0,4.0,2059.0,SINGLE_FAMILY,10000.0
90165534,2444 SE Blackhorse St,34984,510000.0,3.0,4.0,2466.0,SINGLE_FAMILY,10000.0
103600590,2895 SE Pace Dr,34984,98000.0,0.0,0.0,,LOT,10454.0
103561569,228 SE Sims Cir,34984,439000.0,2.0,4.0,1806.0,SINGLE_FAMILY,0.26000918273645546
47831445,106 SW Airview Ave,34984,365000.0,2.0,3.0,1345.0,SINGLE_FAMILY,10000.0
308929541,738 SE Woodbine Rd,34984,465200.0,3.0,3.0,2040.0,SINGLE_FAMILY,6752.0
251240458,2001 SW Libra Ln,34984,365000.0,2.0,3.0,1562.0,SINGLE_FAMILY,10000.0
47831187,158 SW Essex Dr,34984,362000.0,2.0,3.0,1536.0,SINGLE_FAMILY,10000.0
125991907,178 SE Courances Dr,34984,545000.0,3.0,4.0,2302.0,SINGLE_FAMILY,6926.0
2059106474,1048 SE Crosswood Way,34984,515000.0,4.0,3.0,2389.0,SINGLE_FAMILY,0.0
47830689,2182 SW Gemini Ln,34984,250000.0,2.0,2.0,862.0,SINGLE_FAMILY,0.3466483011937557
103590431,3241 SE West Snow Rd,34984,103000.0,,,,LOT,0.2699954086317723
326172865,612 SE Villandry Way,34984,509000.0,2.0,4.0,1850.0,SINGLE_FAMILY,6795.0
47827246,205 SE Whitmore Dr,34984,350000.0,2.0,3.0,1288.0,SINGLE_FAMILY,10000.0
47831860,774 SE Whitmore Dr,34984,369900.0,2.0,3.0,1376.0,SINGLE_FAMILY,0.25
47841890,395 SE Cork Rd,34984,375888.0,2.0,3.0,1604.0,SINGLE_FAMILY,10000.0
90165807,108 SE Via San Ramone,34984,1255000.0,6.0,4.0,3914.0,SINGLE_FAMILY,8712.0
246876118,828 SE Villandry Way,34984,462000.0,2.0,3.0,1743.0,SINGLE_FAMILY,6795.0
47831927,601 SE Chapman Ave,34984,374900.0,2.0,3.0,1368.0,SINGLE_FAMILY,0.32999999999999996
47828275,431 SE Lancaster Ave,34984,255000.0,2.0,3.0,1266.0,SINGLE_FAMILY,10000.0
47830752,461 SE Evans Ave,34984,240000.0,2.0,3.0,998.0,SINGLE_FAMILY,10000.0
47842267,3342 SE East Snow Rd,34984,400000.0,2.0,3.0,1424.0,SINGLE_FAMILY,10000.0
81392383,130 SE Bella Strano,34984,1015000.0,3.0,3.0,3034.0,SINGLE_FAMILY,7623.0
81400631,2156 SE Stargrass St,34984,420000.0,2.0,4.0,2236.0,SINGLE_FAMILY,10000.0
103517749,137 SW De Gouvea Ter,34984,466900.0,3.0,4.0,2117.0,SINGLE_FAMILY,10000.0
81403702,196 SE Via Sanremo,34984,2000000.0,8.0,4.0,5996.0,SINGLE_FAMILY,0.3399908172635445
103542873,2486 SE Whitehorse St,34984,486100.0,,,,LOT,10000.0
103607774,381 SW Whitmore Dr,34984,100000.0,,,,LOT,10000.0
47828163,2049 SW Aquarius Ln,34984,335000.0,2.0,2.0,1296.0,SINGLE_FAMILY,10000.0
47841658,2865 SE Pace Dr,34984,430000.0,2.0,3.0,1912.0,SINGLE_FAMILY,10000.0
70418438,492 SW Voltair Ter,34984,200000.0,,,1000.0,CONDO,999.0
97858098,238 SW Pagoda Ter,34984,427100.0,2.0,4.0,2052.0,SINGLE_FAMILY,10000.0
47831354,452 SE Airview Ave,34984,319000.0,2.0,2.0,1070.0,SINGLE_FAMILY,0.3399
103555025,2418 SW Lafayette St,34984,445000.0,3.0,4.0,2232.0,SINGLE_FAMILY,10000.0
103589999,2397 SW Bayshore Blvd,34984,92000.0,,,,SINGLE_FAMILY,0.2599862258953168
47841474,2833 SE Peru St,34984,460000.0,2.0,3.0,2058.0,SINGLE_FAMILY,10019.0
103518930,282 SW Fairchild Ave,34984,383165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103547310,251 SW Christmas Ter,34984,90000.0,,,,SINGLE_FAMILY,10000.0
103551579,1956 SW Victor Ln,34984,100000.0,,,,SINGLE_FAMILY,10000.0
103588236,525 SW Hamburg Ter,34984,99000.0,,,,SINGLE_FAMILY,10000.0
47827369,168 SW De Gouvea Ter,34984,285000.0,2.0,2.0,936.0,SINGLE_FAMILY,10000.0
103546254,1962 SW Airoso Blvd,34984,91500.0,,,,SINGLE_FAMILY,10000.0
47830781,325 SE Thanksgiving Ave,34984,280000.0,2.0,2.0,1110.0,SINGLE_FAMILY,10000.0
338683147,485 SW Molloy St,34984,429300.0,2.0,4.0,1864.0,SINGLE_FAMILY,10018.0
47831784,2381 SW Cooper Ln,34984,355000.0,2.0,3.0,1424.0,SINGLE_FAMILY,10000.0
47828329,343 SW Grimaldo Ter,34984,330000.0,2.0,3.0,1224.0,SINGLE_FAMILY,10000.0
47831712,237 SW Moselle Ave,34984,380000.0,2.0,3.0,1658.0,SINGLE_FAMILY,10000.0
103526262,2001 SW Aquarius Ln,34984,462900.0,3.0,4.0,2117.0,SINGLE_FAMILY,10000.0
47841765,2940 SE Bella Rd,34984,490000.0,2.0,4.0,2276.0,SINGLE_FAMILY,0.31000918273645545
47842426,3411 SE Hart Cir,34984,344800.0,2.0,3.0,1985.0,SINGLE_FAMILY,9876.0
103595213,742 SE Evans Ave,34984,96000.0,,,,SINGLE_FAMILY,10000.0
47828362,301 SW De Gouvea Ter,34984,355000.0,2.0,3.0,1514.0,SINGLE_FAMILY,0.32999999999999996
246876315,375 SE Courances Dr,34984,520000.0,3.0,4.0,1972.0,SINGLE_FAMILY,6795.0
103538236,157 SE Whitmore Dr,34984,99000.0,,,,LOT,10001.376
66207040,650 SE Tanner Ave,34984,520000.0,3.0,3.0,2066.0,SINGLE_FAMILY,10000.0
103531255,3540 SE Hyde Cir,34984,105000.0,,,,LOT,10000.0
103538303,1937 SE Airoso Blvd,34984,388165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103583751,225 SW Starflower Ave,34984,381000.0,2.0,4.0,1844.0,SINGLE_FAMILY,10000.0
47828531,1691 SW Victor Ln,34984,450000.0,2.0,3.0,1596.0,SINGLE_FAMILY,9680.0
103566334,412 SE Airview Ave,34984,541000.0,3.0,4.0,2508.0,SINGLE_FAMILY,10000.0
103608980,2101 SE Floresta Dr,34984,412165.0,,,,SINGLE_FAMILY,10454.4
47828201,2061 SW Libra Ln,34984,270000.0,2.0,2.0,954.0,SINGLE_FAMILY,10000.0
47831958,2342 SE Stargrass St,34984,370000.0,2.0,3.0,1981.0,SINGLE_FAMILY,10000.0
81407810,103 SE Rio Casarano,34984,1500000.0,5.0,3.0,4260.0,SINGLE_FAMILY,0.33000459136822774
103534802,214 SW Chandler Ter,34984,378165.0,,,,SINGLE_FAMILY,10000.0
47828507,1609 SW Burlington St,34984,385000.0,2.0,3.0,1736.0,SINGLE_FAMILY,0.4599862258953168
47831135,2458 SE Wald St,34984,372350.0,3.0,4.0,1808.0,SINGLE_FAMILY,10454.0
70408205,166 SW Glenwood Dr,34984,510000.0,3.0,4.0,3036.0,SINGLE_FAMILY,10454.0
103556079,370 SE Cork Rd,34984,436000.0,2.0,4.0,1986.0,SINGLE_FAMILY,10019.0
47827252,237 SE Whitmore Dr,34984,204000.0,2.0,3.0,1559.0,SINGLE_FAMILY,10000.0
66206963,126 SW Fairchild Ave,34984,375000.0,2.0,3.0,1572.0,SINGLE_FAMILY,10000.0
81390879,2550 SW Cooper Ln,34984,376000.0,2.0,3.0,2277.0,SINGLE_FAMILY,10454.0
103533443,450 SW Seaflower Ter,34984,95000.0,,,,SINGLE_FAMILY,10000.0
103538945,2557 SW Barber Ln,34984,427900.0,3.0,5.0,1984.0,SINGLE_FAMILY,10000.0
103589574,1973 SW Scorpio Ln,34984,459900.0,3.0,4.0,2265.0,SINGLE_FAMILY,10000.0
338682699,380 SW Donna Ter,34984,366000.0,0.0,,,SINGLE_FAMILY,10018.0
47842284,618 SE Stow Ter,34984,405000.0,2.0,3.0,1485.0,SINGLE_FAMILY,0.2699954086317723
47830792,350 SE Evans Ave,34984,296000.0,2.0,2.0,1064.0,SINGLE_FAMILY,10001.376
47831966,2399 SE Floresta Dr,34984,465000.0,2.0,3.0,1703.0,SINGLE_FAMILY,0.36999540863177227
103591969,233 SW Starfish Ave,34984,90000.0,2.0,4.0,2134.0,SINGLE_FAMILY,10000.0
47841966,3131 SE Card Ter,34984,452500.0,2.0,3.0,1867.0,SINGLE_FAMILY,10454.0
47831757,2182 SW Burman Ln,34984,348900.0,2.0,3.0,1159.0,SINGLE_FAMILY,10000.0
103538292,231 SW Moselle Ave,34984,100000.0,,,,LOT,10000.0
103552455,1665 SE Airoso Blvd,34984,85000.0,,,,LOT,10000.0
103564222,473 SE Glenwood Dr,34984,449900.0,,,,SINGLE_FAMILY,10000.0
47831545,2409 SW Lafayette St,34984,335000.0,2.0,3.0,1660.0,SINGLE_FAMILY,0.25
47830955,567 SE Chapman Ave,34984,280000.0,2.0,3.0,1428.0,SINGLE_FAMILY,10000.0
70408170,425 SE Glenwood Dr,34984,375000.0,3.0,3.0,1638.0,SINGLE_FAMILY,10000.0
103585138,291 SW Crescent Ave,34984,399900.0,,,,LOT,0.29
47830929,571 SE Tanner Ave,34984,308000.0,2.0,3.0,1524.0,SINGLE_FAMILY,10001.376
47831930,649 SE Chapman Ave,34984,445000.0,3.0,4.0,2006.0,SINGLE_FAMILY,10000.0
47841437,585 SE Nome Dr,34984,400000.0,2.0,3.0,2092.0,SINGLE_FAMILY,0.46000918273645547
61096317,471 SE Pine Rd,34984,830000.0,3.0,5.0,3123.0,SINGLE_FAMILY,0.0
103551290,221 SW Starflower Ave,34984,399000.0,2.0,4.0,1844.0,SINGLE_FAMILY,10000.0
125940612,441 SE Bancroft Ct,34984,465000.0,2.0,3.0,1667.0,SINGLE_FAMILY,7579.0
47831049,410 SE Port Street Lucie Blvd,34984,595000.0,2.0,2.0,1825.0,SINGLE_FAMILY,0.2799816345270891
103604981,1826 SW Angelico Ln,34984,454900.0,2.0,4.0,2012.0,SINGLE_FAMILY,10000.0
47831959,2332 SE Stargrass St,34984,350000.0,2.0,3.0,1822.0,SINGLE_FAMILY,10000.0
103595435,256 SW Aubudon Ave,34984,465000.0,2.0,4.0,2078.0,SINGLE_FAMILY,0.0
47830748,421 SE Evans Ave,34984,330000.0,2.0,3.0,1112.0,SINGLE_FAMILY,10000.0
103530701,777 SE Essex Dr,34984,452500.0,3.0,4.0,1799.0,SINGLE_FAMILY,10454.0
337761659,627 SE Boboli Way,34984,649500.0,3.0,4.0,2306.0,SINGLE_FAMILY,9757.0
47831444,102 SW Airview Ave,34984,415000.0,2.0,3.0,1594.0,SINGLE_FAMILY,0.3
47841395,477 SE Nome Dr,34984,455000.0,2.0,3.0,1898.0,SINGLE_FAMILY,10000.0
66206301,1861 SW Norman Ln,34984,245000.0,2.0,3.0,1240.0,SINGLE_FAMILY,10000.0
103531046,455 SE Whitmore Dr,34984,90300.0,,,,SINGLE_FAMILY,0.2699954086317723
47828797,1938 SW Sylvester Ln,34984,349000.0,2.0,3.0,1236.0,SINGLE_FAMILY,10000.0
47831993,2497 SE Addison St,34984,374800.0,2.0,3.0,1668.0,SINGLE_FAMILY,0.28000459136822775
103519475,1702 SW Airoso Blvd,34984,100000.0,0.0,0.0,,LOT,0.2599862258953168
47831985,2301 SE Addison St,34984,190000.0,2.0,3.0,1103.0,SINGLE_FAMILY,10454.0
47841988,2874 SE Eagle Dr,34984,462000.0,2.0,3.0,2079.0,SINGLE_FAMILY,0.0
66216452,231 SE Bella Strano,34984,1050000.0,3.0,3.0,3369.0,SINGLE_FAMILY,10454.0
70410521,2935 SE Bella Rd,34984,475000.0,3.0,4.0,2379.0,SINGLE_FAMILY,0.3199954086317723
308929543,746 SE Woodbine Rd,34984,470000.0,3.0,3.0,2032.0,SINGLE_FAMILY,8625.0
47830945,582 SE Tanner Ave,34984,424000.0,2.0,3.0,1516.0,SINGLE_FAMILY,10000.0
103543706,422 SE Lancaster Ave,34984,95000.0,,,,LOT,10000.0
103554397,545 SE Fascino Cir,34984,744400.0,4.0,5.0,3198.0,SINGLE_FAMILY,7405.0
103604746,567 SW Nautical Ave,34984,432000.0,,,,SINGLE_FAMILY,10000.0
47827192,389 SE Whitmore Dr,34984,395000.0,2.0,3.0,1352.0,SINGLE_FAMILY,0.0
47830494,125 SW Lancaster Ave,34984,2525.0,2.0,3.0,1698.0,SINGLE_FAMILY,0.2699954086317723
47830643,2065 SW Burlington St,34984,332000.0,2.0,3.0,1192.0,SINGLE_FAMILY,10000.0
47830552,592 SE Whitmore Dr,34984,345000.0,2.0,3.0,1176.0,SINGLE_FAMILY,0.3199954086317723
66206078,245 SE Whitmore Dr,34984,470000.0,3.0,4.0,2274.0,SINGLE_FAMILY,10001.376
103558371,2740 SE Eagle Dr,34984,520000.0,,,,LOT,0.6399908172635446
188510731,2749 SE Eagle Dr,34984,505000.0,3.0,4.0,2385.0,SINGLE_FAMILY,10000.0
47831517,2426 SW Warwick St,34984,326000.0,2.0,3.0,1540.0,SINGLE_FAMILY,10001.376
103535246,544 SE Fascino Cir,34984,677000.0,4.0,4.0,3054.0,SINGLE_FAMILY,6534.0
103580137,1950 SW Aquarius Ln,34984,368165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
47827267,189 SW Whitmore Dr,34984,366500.0,2.0,3.0,1515.0,SINGLE_FAMILY,10000.0
70410528,3019 SE Wake Rd,34984,355000.0,2.0,3.0,2120.0,SINGLE_FAMILY,
103534694,2589 SE Hemsing St,34984,425000.0,2.0,4.0,2044.0,SINGLE_FAMILY,0.0
103591298,601 SE Fascino Cir,34984,733000.0,4.0,4.0,3066.0,SINGLE_FAMILY,6970.0
103598502,2066 SE Wald St,34984,347900.0,2.0,3.0,1270.0,SINGLE_FAMILY,10000.0
308929624,719 SE Woodbine Rd,34984,585000.0,0.0,,,SINGLE_FAMILY,8276.0
47832078,790 SE Essex Dr,34984,320000.0,2.0,3.0,1793.0,SINGLE_FAMILY,0.28999081726354453
47857148,2616 SW River Shore Dr,34984,1100000.0,4.0,5.0,3561.0,SINGLE_FAMILY,0.5
103563609,630 SE Fascino Cir,34984,712900.0,2.0,4.0,3951.0,SINGLE_FAMILY,0.25
47830788,382 SE Evans Ave,34984,289000.0,2.0,3.0,1032.0,SINGLE_FAMILY,10000.0
47831631,2538 SW Bayshore Blvd,34984,297900.0,2.0,2.0,1230.0,SINGLE_FAMILY,0.25
47832089,713 SE Portage Ave,34984,990000.0,2.0,3.0,2090.0,SINGLE_FAMILY,7878.0
103608595,3055 SE Galt Cir,34984,644400.0,0.0,,,LOT,10018.0
47842341,3414 SE East Snow Rd,34984,445000.0,3.0,3.0,1859.0,SINGLE_FAMILY,10000.0
47841769,3002 SE Luck Ln,34984,450000.0,3.0,4.0,1866.0,SINGLE_FAMILY,0.4800045913682277
103520301,1979 SE Airoso Blvd,34984,409165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
47828563,1694 SW Angelico Ln,34984,334000.0,2.0,3.0,1595.0,SINGLE_FAMILY,10000.0
308929642,486 SE Vallarta Dr,34984,840000.0,4.0,4.0,3223.0,SINGLE_FAMILY,6795.0
47827298,1637 SW Taurus Ln,34984,375000.0,2.0,3.0,1720.0,SINGLE_FAMILY,10000.0
47828013,1942 SE Aires Ln,34984,299900.0,2.0,3.0,1176.0,SINGLE_FAMILY,10000.0
66207039,666 SE Tanner Ave,34984,360500.0,2.0,3.0,1196.0,SINGLE_FAMILY,10000.0
103515530,417 SE Glenwood Dr,34984,365000.0,2.0,3.0,,SINGLE_FAMILY,
55731812,618 SE Thanksgiving Ave,34984,350000.0,2.0,3.0,1250.0,SINGLE_FAMILY,10000.0
70417982,206 SW Chandler Ter,34984,433000.0,2.0,3.0,1750.0,SINGLE_FAMILY,10000.0
103558459,1695 SW Burlington St,34984,433000.0,3.0,4.0,2148.0,SINGLE_FAMILY,10000.0
47827461,1709 SE Aires Ln,34984,300000.0,2.0,3.0,1164.0,SINGLE_FAMILY,10000.0
66207031,2526 SW Cooper Ln,34984,350000.0,2.0,3.0,1801.0,SINGLE_FAMILY,10000.0
70408227,279 SW Moselle Ave,34984,345000.0,2.0,3.0,1603.0,SINGLE_FAMILY,10000.0
2063303531,586 SW Whitmore Dr,34984,96000.0,,,,LOT,10018.8
103553328,3295 SE Quay St,34984,505000.0,3.0,5.0,2590.0,SINGLE_FAMILY,10000.0
,,,,,,,,
47827449,1774 SE Aires Ln,34984,456000.0,2.0,3.0,1795.0,SINGLE_FAMILY,0.4935720844811754
2060220083,541 SE Plumeria Dr,34984,410000.0,2.0,3.0,1510.0,SINGLE_FAMILY,6360.0
66206295,1974 SW Victor Ln,34984,389900.0,2.0,4.0,1854.0,SINGLE_FAMILY,10000.0
47827439,1721 SE Airoso Blvd,34984,60000.0,2.0,3.0,1957.0,SINGLE_FAMILY,10000.0
47828567,1642 SW Angelico Ln,34984,357000.0,2.0,3.0,1463.0,SINGLE_FAMILY,10000.0
47830782,333 SE Thanksgiving Ave,34984,215000.0,1.0,3.0,1330.0,SINGLE_FAMILY,10000.0
81399321,2349 SE Watercrest St,34984,365000.0,2.0,3.0,1544.0,SINGLE_FAMILY,10019.0
47842301,644 SE Dean Ter,34984,475750.0,2.0,3.0,1723.0,SINGLE_FAMILY,10019.0
66206198,1944 SW Taurus Ln,34984,352000.0,2.0,3.0,1298.0,SINGLE_FAMILY,10000.0
103538318,187 SE Calmo Cir,34984,745000.0,5.0,4.0,2591.0,SINGLE_FAMILY,7710.0
47830507,2111 SE Wald St,34984,360000.0,3.0,3.0,2113.0,SINGLE_FAMILY,10000.0
47831938,648 SE Crescent Ave,34984,415000.0,2.0,3.0,1687.0,SINGLE_FAMILY,10000.0
70408113,2108 SE Stargrass St,34984,359000.0,2.0,3.0,1389.0,SINGLE_FAMILY,10000.0
103574920,1980 SW Airoso Blvd,34984,366000.0,2.0,4.0,1650.0,SINGLE_FAMILY,10000.0
47828148,2057 SW Gemini Ln,34984,355000.0,2.0,4.0,1850.0,SINGLE_FAMILY,10000.0
47831484,2410 SW Summit St,34984,305000.0,2.0,3.0,1608.0,SINGLE_FAMILY,10000.0
47831739,296 SW Glenwood Dr,34984,384000.0,2.0,3.0,1436.0,SINGLE_FAMILY,0.31000918273645545
47841542,2723 SE Fall St,34984,162000.0,2.0,3.0,1371.0,SINGLE_FAMILY,10000.0
66206200,1907 SW Taurus Ln,34984,380000.0,2.0,3.0,2173.0,SINGLE_FAMILY,10000.0
81388421,106 SE Mira Lavella,34984,1730000.0,8.0,4.0,5191.0,SINGLE_FAMILY,0.33000459136822774
125978353,453 SE Bancroft Ct,34984,535000.0,2.0,2.0,1815.0,SINGLE_FAMILY,9235.0
66206867,389 SE Dalva Ave,34984,405000.0,2.0,3.0,1986.0,SINGLE_FAMILY,10454.0
